,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
10,62,92,18,96,55,35,18,4,91,38,91,63,73,30,5,43,45,3,43,75,67,12,96,7,20,18,28,70,57,66,16,74,56,19,43,62,40,97,98,39,15,70,72,19,15,60,18,14,39,48,73,59,38,52,30,31,9,76,61,25,82,72,67,96,33,93,84,28,20,35,69,45,54,46,1,8,38,81,50,68,80,50,74,33,35,29,91,16,61,52,67,5,80,76,36,20,10,69,64,98,93,60,23,92,10,94,11,43,76,49,10,67,57,88,23,74,87,8,41,70,51,89,45,43,86,8,60,72,22,64,51,62,45,85,92,34,28,40,48,40,11,57,18,94,3,25,19,59,26,19,62,60,22,44,92,13,66,80,36,89,11,17,92,23,87,2,25,97,73,21,98,37,17,67,16,47,17,7,21,59,69,60,87,13,58,36,40,24,2,33,50,10,73,20,86,5,24,55,90,15,33,42,3,95,17,21,25,86,84,59,60,89,52,77,53,30,60,96,9,7,56,9,30,26,69,32,30,67,24,59,46,73,72,91,78,7,13,39,31,87,94,16,54,12,74,98,40,90,39,69,62,25,82,92,64,64,81,79,43,37,94,55,30,80,78,53,16,33,55,21,36,40,87,95,16,48,44,34,4,98,60,36,54,96,71,58,6,42,55,50,73,41,64,34,26,76,17,4,56,49,93,18,32,97,97,60,74,56,68,49,72,59,35,42,63,21,96,12,64,18,61,10,59,55,56,8,8,56,88,71,41,28,40,44,69,85,53,23,49,79,66,27,7,67,75,71,15,94,18,64,31,63,13,9,18,34,76,92,45,51,30,42,27,57,6,27,59,98,86,39,25,24,55,27,25,55,11,81,95,4,34,45,79,6,81,29,14,35,53,8,57,48,23,67,1,29,26,87,69,58,42,23,86,95,40,8,5,22,66,3,65,81,96,38,1,70,49,86,4,63,78,49,41,67,19,90,1,26,50,57,82,35,70,76,50,60,21,36,94,22,8,85,60,33,4,33,1,71,66,19,30,86,57,98,60,36,4,37,72,59,95,47,58,91,13,16,29,37,76,82,98,29,8,84,79,62,16,25,59,47,16,57,81,86,22,47,50,22,93,36,36,56,82,56,77,37,97,43,41,74
11,58,79,64,87,47,89,51,74,68,94,80,5,25,29,45,83,80,78,4,1,53,45,33,15,36,93,64,37,37,33,74,81,54,62,67,20,81,59,76,59,50,3,54,10,86,63,97,36,81,40,12,63,49,61,4,8,13,59,19,46,53,72,54,32,21,85,50,86,44,87,27,42,60,43,88,66,36,67,3,59,39,68,16,91,12,35,11,13,68,27,50,33,55,87,92,15,43,49,10,56,11,38,11,60,13,64,62,11,81,91,8,37,13,89,68,37,68,25,76,80,96,24,53,26,12,59,61,45,13,3,40,64,96,46,56,61,26,36,67,7,82,57,5,65,2,30,50,71,91,24,6,79,68,24,84,6,71,58,84,27,43,69,74,57,38,63,34,20,64,65,3,10,95,55,5,63,44,75,51,82,52,5,73,82,23,93,21,3,17,78,49,6,63,28,24,65,46,46,34,65,66,37,93,29,49,43,76,95,63,94,29,67,68,82,71,75,48,53,52,3,69,83,95,90,53,69,17,83,52,86,69,71,51,59,91,69,14,26,48,66,44,77,45,62,64,41,77,33,17,17,75,51,38,85,48,57,50,75,20,25,21,26,64,59,37,31,56,15,40,2,38,46,41,62,42,62,8,39,59,81,93,68,22,8,49,27,27,25,43,29,26,11,68,24,70,23,91,54,11,81,73,22,7,43,96,65,14,4,61,96,68,1,81,47,30,53,54,10,64,34,82,73,54,97,92,17,59,29,52,29,30,96,45,22,26,14,40,48,2,96,9,94,40,12,82,62,20,30,38,46,83,78,3,50,25,21,36,11,34,76,93,1,71,65,89,36,65,79,10,16,21,88,78,45,4,35,77,54,68,64,67,19,80,78,6,79,54,59,98,80,11,46,8,15,66,11,70,31,39,92,72,60,52,55,54,14,80,11,68,23,28,38,6,11,58,30,24,85,88,85,22,66,71,93,53,74,2,28,57,3,49,32,77,64,91,62,77,67,96,64,29,86,78,42,88,6,65,65,49,58,88,27,35,45,56,42,80,94,64,27,86,78,26,69,52,12,55,12,46,15,41,5,68,71,30,26,73,77,4,19,32,23,80,1,8,42,86,23,52,3,64,36,66,36,84,61,81,7,69,85
12,92,67,65,26,84,69,79,12,80,92,40,73,61,26,87,49,1,88,5,72,1,60,17,86,5,70,38,86,8,12,5,82,68,95,25,95,16,26,60,58,32,26,66,84,52,29,38,89,85,86,20,51,73,83,42,34,80,73,96,46,67,21,24,3,75,71,38,71,73,7,24,1,10,60,40,29,22,19,81,52,60,66,9,29,54,15,44,10,60,16,92,81,64,83,16,97,94,86,28,68,95,47,59,19,18,56,49,48,86,82,24,40,31,65,9,63,8,52,61,9,64,80,72,50,44,14,94,87,80,50,6,27,10,88,77,51,79,77,40,96,56,54,21,50,60,79,85,59,16,49,39,97,6,71,48,91,26,50,81,81,5,70,8,30,18,32,17,93,81,57,21,24,40,31,96,41,11,1,78,92,14,34,6,95,42,25,56,27,59,17,39,36,63,79,43,10,62,37,7,1,71,16,20,65,20,70,6,83,1,22,88,4,70,27,58,98,90,1,7,59,28,11,14,51,50,64,23,86,71,7,90,61,67,18,92,42,37,73,52,70,16,4,10,97,98,85,96,15,42,39,32,26,66,92,19,12,53,54,95,60,78,66,95,47,13,55,35,77,15,21,29,4,3,67,89,98,90,85,26,81,36,92,84,69,43,2,89,34,49,86,92,25,52,5,61,12,13,17,69,60,80,78,75,2,92,9,23,7,70,45,78,80,47,30,51,82,53,31,17,74,40,87,71,43,73,77,15,74,55,11,60,21,7,41,57,30,22,57,57,50,3,11,47,64,46,26,77,46,21,60,16,6,82,10,65,46,17,36,86,8,48,68,33,57,85,9,45,55,54,45,89,55,50,87,84,23,32,15,64,6,71,74,34,17,66,28,42,1,30,64,98,38,48,81,71,68,7,60,79,19,12,79,39,89,72,78,69,66,22,21,8,2,77,68,1,61,58,48,87,62,58,75,82,6,65,11,80,32,30,63,48,68,78,15,88,66,86,79,83,26,52,33,69,32,21,31,88,46,75,22,79,53,87,59,17,50,63,62,94,14,15,51,24,24,24,43,7,74,90,56,45,89,9,72,70,48,93,3,25,37,69,12,20,12,46,56,65,10,40,21,69,77,63,76,85,64,74,39,50,79
13,29,44,10,5,61,62,13,59,51,78,77,92,92,63,63,84,19,47,8,16,73,54,77,83,4,71,88,4,17,63,43,61,17,35,6,54,86,61,76,66,28,11,92,61,87,73,96,71,37,58,94,76,42,15,64,71,15,44,85,36,91,11,78,47,76,50,55,30,84,6,65,59,39,65,30,70,42,49,28,90,78,20,66,49,67,23,76,85,52,85,2,81,36,39,6,65,13,14,26,73,54,34,71,83,18,98,18,69,9,89,40,18,22,84,47,53,36,40,7,28,70,55,24,10,35,40,18,42,25,4,13,90,11,85,29,1,92,33,15,29,28,4,74,51,54,35,4,68,5,81,13,6,77,88,15,71,91,63,45,89,47,37,78,68,47,61,39,68,53,96,9,64,69,97,10,60,25,70,98,21,54,11,7,79,84,51,37,29,44,6,78,41,6,18,66,47,11,44,43,34,71,53,25,68,66,21,32,6,18,24,21,64,72,1,45,49,31,22,70,77,91,86,13,60,51,31,81,68,25,23,4,58,89,2,35,29,25,63,33,87,14,97,62,37,57,58,77,7,53,67,8,95,32,84,23,64,34,59,63,12,21,63,2,73,95,67,20,85,43,32,95,24,43,45,50,55,36,90,66,13,28,88,38,65,44,74,89,62,40,33,70,35,28,71,64,86,23,44,43,63,10,34,48,22,3,2,22,42,9,36,8,39,18,98,24,26,65,44,22,18,50,85,98,84,22,93,80,70,92,71,39,85,95,86,55,4,56,11,39,9,7,55,67,38,8,25,70,22,47,22,71,85,22,38,72,37,97,24,4,31,47,10,22,39,8,44,8,27,12,12,23,56,7,42,49,11,85,55,23,8,76,39,32,89,40,47,92,13,52,23,72,18,57,41,76,45,88,58,21,68,87,24,45,60,18,98,34,15,20,62,28,5,53,65,71,17,19,21,78,82,77,86,89,7,1,77,53,9,12,2,98,5,77,8,65,40,23,88,91,23,19,83,68,8,8,85,70,72,12,94,59,35,85,9,77,89,58,77,48,29,32,24,39,75,37,16,81,63,12,70,36,50,9,15,33,97,7,46,93,90,88,9,98,95,20,63,76,69,40,7,37,93,76,91,97,44,13,92,49,98
14,84,85,83,81,28,72,43,62,90,71,7,95,48,86,82,62,75,10,71,35,46,74,52,97,97,79,88,70,72,44,22,46,53,86,33,83,44,79,63,22,76,50,1,35,31,96,83,33,87,69,6,5,70,91,88,89,19,2,34,44,48,94,51,76,61,37,8,54,31,13,16,28,93,23,49,57,43,17,46,60,30,20,67,63,18,34,97,54,64,78,97,4,79,19,19,36,62,60,53,2,46,42,89,52,14,71,71,46,42,15,20,51,61,96,83,81,18,9,17,56,55,42,23,66,67,16,41,22,82,40,78,67,25,46,57,91,72,88,71,34,68,71,20,40,39,9,55,79,63,5,97,85,96,83,6,73,34,45,55,44,38,21,86,71,9,67,63,98,2,76,91,43,84,68,78,96,15,6,63,45,12,96,87,9,49,47,16,23,50,54,82,55,43,10,4,81,91,29,20,78,4,43,26,16,47,96,29,64,14,19,11,27,69,41,92,30,47,19,48,96,14,85,4,78,79,9,82,27,90,1,12,55,66,5,45,92,61,63,10,83,77,29,42,6,23,35,80,5,63,8,30,5,17,27,33,41,30,87,22,25,74,36,8,96,15,46,67,75,38,52,96,71,38,21,24,32,45,34,45,14,41,37,91,84,65,5,38,90,46,27,81,30,22,92,49,35,1,83,24,59,37,51,43,69,57,69,95,23,41,54,51,59,18,56,48,73,74,91,76,68,59,6,42,53,21,63,56,8,10,14,50,57,57,25,34,55,3,48,7,45,13,2,22,27,11,39,14,89,51,74,44,93,41,81,42,45,9,49,20,29,4,43,68,61,36,27,14,62,51,64,43,59,18,17,12,26,44,73,50,47,60,75,38,44,95,21,77,2,52,17,93,57,34,38,30,55,83,33,20,28,57,14,56,91,2,42,93,73,81,69,68,18,36,49,87,41,92,18,90,48,95,66,56,18,26,53,75,18,5,36,37,38,94,69,2,58,89,12,98,55,27,71,60,72,34,59,72,11,32,85,83,68,90,42,10,46,14,1,58,38,39,68,60,20,8,81,68,94,79,44,72,42,48,81,41,38,12,26,45,45,29,48,59,10,1,40,81,28,44,34,57,92,66,14,53,33,18,53,40,29
15,32,31,95,78,71,27,47,37,82,77,34,32,62,44,65,13,82,58,39,88,70,40,34,27,86,42,33,15,78,88,4,70,4,54,28,92,69,18,39,38,17,38,39,25,48,23,12,85,16,87,6,35,11,36,68,2,82,19,33,84,9,63,38,93,77,55,40,19,3,46,13,3,4,71,37,66,72,29,15,25,71,27,30,14,98,13,58,74,59,69,52,7,36,21,36,93,15,85,88,35,98,60,98,17,7,44,34,13,59,87,50,54,78,78,1,70,55,4,61,3,25,50,51,67,10,21,53,97,36,80,23,33,23,27,39,89,92,41,17,56,80,17,69,57,34,13,68,79,77,94,30,93,50,32,5,36,10,24,87,16,36,13,72,77,18,73,1,89,86,29,79,3,34,60,40,64,87,67,14,27,73,6,79,5,14,64,37,27,45,30,82,65,9,27,8,64,64,25,93,76,83,16,79,92,74,26,54,53,45,45,68,34,87,10,63,42,93,53,21,4,57,88,80,19,48,77,32,70,42,75,22,83,6,88,54,43,92,39,3,19,17,13,15,41,34,60,5,69,7,43,22,63,2,29,77,35,83,87,38,86,82,80,61,85,13,72,94,70,39,51,35,72,21,44,72,16,14,64,21,78,12,66,68,87,17,64,69,96,37,33,86,91,53,21,41,40,41,77,92,61,70,50,92,2,15,22,90,41,52,45,48,74,58,17,16,31,93,83,70,50,23,2,55,58,59,71,62,6,27,77,70,23,73,64,4,39,92,88,86,15,14,24,82,80,45,85,37,65,58,84,75,30,69,59,89,76,52,75,17,38,37,51,39,73,19,5,20,76,66,72,73,74,31,65,21,25,40,65,78,75,37,71,17,24,68,73,96,57,88,49,59,97,12,14,74,94,4,19,5,7,20,24,31,88,29,48,61,9,80,36,58,34,49,23,85,80,18,60,26,60,27,62,88,62,64,57,3,9,36,91,93,63,82,85,13,12,28,26,80,17,5,32,73,18,46,1,45,75,69,29,40,5,9,38,57,71,1,69,40,18,7,9,55,58,54,54,72,28,88,31,2,55,3,69,67,1,10,5,76,18,16,35,76,59,18,26,6,49,2,81,39,7,83,14,73,18,47,80,37,14
16,95,43,23,84,93,66,88,1,89,81,95,44,9,2,2,15,60,75,17,69,52,79,27,35,8,64,5,36,12,13,95,43,67,56,85,75,76,72,30,17,38,15,5,50,85,63,40,40,36,73,30,71,34,23,15,94,18,29,97,39,9,37,59,9,97,49,85,40,76,68,31,48,30,41,98,13,74,15,69,25,51,72,64,24,73,70,93,71,1,57,42,94,85,8,77,71,66,26,86,30,41,80,90,33,14,48,73,22,88,97,41,3,46,58,35,23,80,75,17,39,79,46,94,91,42,43,84,72,46,20,31,13,26,27,88,44,90,47,40,86,87,96,90,37,70,86,88,85,2,10,56,61,64,20,4,38,49,1,13,96,35,54,63,89,32,10,69,5,68,78,4,75,56,33,75,19,57,69,40,28,36,28,38,95,50,96,79,88,19,95,62,88,31,43,66,72,96,19,69,85,97,73,19,32,44,68,14,50,45,2,94,65,73,57,8,69,83,36,43,55,79,28,57,5,55,73,41,89,80,18,71,23,6,65,55,36,27,66,6,4,65,34,47,15,56,70,74,4,90,19,91,80,29,13,67,2,94,35,51,21,68,39,4,78,69,72,10,52,12,79,24,32,18,27,12,85,64,86,43,37,6,52,77,97,86,90,75,1,53,36,25,62,24,74,69,94,18,86,53,89,7,41,32,67,69,40,15,86,35,33,28,5,43,1,48,58,83,22,64,74,86,38,39,12,51,82,57,96,6,61,27,56,67,19,64,83,32,26,58,86,87,79,56,59,18,95,37,71,39,38,78,45,39,23,78,49,80,24,18,30,7,78,5,41,8,25,11,20,3,65,24,87,38,12,54,94,83,98,96,14,3,40,20,66,71,77,30,51,27,84,47,41,65,51,30,6,7,10,31,91,35,16,42,51,91,96,21,34,95,7,91,7,51,29,8,11,51,47,22,88,83,22,93,87,48,56,12,11,86,89,49,69,13,76,85,51,7,37,70,86,90,38,61,76,70,84,94,71,2,98,57,25,59,72,83,14,25,52,23,85,22,83,82,69,96,9,30,12,47,76,47,79,24,27,71,84,39,9,83,66,69,80,26,95,58,89,62,14,27,12,27,11,14,1,66,52,74,65,79,55
17,59,93,92,16,68,32,32,26,20,39,19,92,72,89,74,53,50,84,53,94,32,81,61,63,34,10,36,35,22,52,67,62,8,20,45,82,18,25,40,23,13,65,20,59,49,90,42,49,58,4,73,73,59,34,72,88,51,14,12,65,41,17,36,39,9,11,56,38,31,23,83,62,76,20,60,60,3,55,92,17,70,26,74,2,66,77,29,45,30,25,64,16,89,84,28,46,35,75,87,62,22,97,28,81,94,48,5,2,34,9,83,69,78,61,53,69,22,64,86,77,18,20,32,23,98,76,52,9,64,42,58,90,94,68,68,46,40,31,6,60,32,62,53,21,52,46,76,71,60,20,25,86,88,19,58,88,24,90,74,17,63,98,80,37,91,25,36,98,54,20,96,72,83,90,82,36,4,87,4,68,83,25,11,26,24,59,51,90,82,66,31,11,24,9,40,89,13,72,98,72,90,16,98,53,13,69,72,24,22,9,96,82,2,4,18,49,60,53,11,20,8,73,80,78,82,26,18,93,8,77,82,1,37,29,45,59,55,83,42,32,55,30,8,71,32,6,25,1,24,59,59,92,55,32,85,48,33,96,16,54,63,8,78,40,68,46,64,23,83,35,37,84,40,84,55,28,45,50,54,33,39,38,75,15,70,73,71,44,74,8,69,62,53,18,46,81,16,8,54,29,59,72,15,91,69,24,38,20,80,29,63,14,88,71,89,2,87,53,79,91,48,16,21,40,52,81,72,84,3,70,74,75,18,84,69,56,87,4,1,34,40,11,5,25,17,58,7,43,50,91,17,10,89,67,53,44,85,88,38,34,63,40,11,17,58,79,26,14,62,31,28,65,63,29,79,72,14,28,86,19,59,71,72,43,50,31,70,66,91,97,12,28,17,45,94,33,53,87,65,32,46,45,1,35,78,6,53,35,4,2,11,16,41,38,4,65,60,56,84,56,78,88,69,42,44,67,16,34,29,84,51,75,10,55,1,50,97,36,16,22,53,11,8,55,38,73,75,58,39,19,34,36,90,8,37,32,98,28,58,54,67,76,72,66,1,38,37,1,15,84,85,39,89,85,15,17,1,95,20,60,16,17,88,81,60,27,40,55,74,93,45,64,66,46,49,49,29,69,41,16
18,32,16,85,40,6,57,42,62,35,52,75,69,20,72,84,35,25,23,10,37,50,65,74,51,32,75,34,92,43,96,59,71,21,83,80,97,31,39,85,69,70,5,88,48,57,39,55,77,94,3,1,67,11,5,32,77,15,24,19,60,49,62,45,91,4,78,43,87,15,78,16,75,13,91,64,4,34,34,10,89,6,84,30,47,46,39,26,91,42,62,65,86,32,22,27,9,45,53,45,93,75,55,98,20,25,71,28,71,4,58,18,58,78,94,80,46,79,5,83,83,36,69,45,30,10,1,52,90,85,3,28,89,95,18,33,44,83,8,54,94,83,51,37,8,8,46,61,7,93,72,71,37,87,85,5,92,68,31,93,27,82,53,18,87,44,16,35,69,35,48,61,28,31,1,43,3,75,71,85,86,83,84,67,36,6,50,71,43,65,79,57,78,40,48,61,71,94,26,91,78,6,43,74,55,58,90,55,1,82,31,53,47,47,95,30,32,18,18,80,29,82,10,83,93,30,75,36,55,13,2,77,44,81,55,96,65,42,79,67,19,16,22,66,24,62,35,48,12,21,71,29,47,26,46,91,42,45,74,92,30,47,16,26,7,82,36,14,21,35,90,36,80,79,88,19,60,27,40,36,57,78,40,14,40,72,46,83,21,6,39,69,26,95,30,72,22,93,19,57,96,77,40,21,77,47,48,33,56,7,7,2,42,8,83,88,89,45,24,69,24,53,76,66,98,49,83,93,34,59,54,89,71,4,56,68,15,1,11,68,10,98,79,62,48,17,56,52,32,5,11,14,85,11,92,21,83,40,9,62,84,87,71,84,25,17,74,32,87,42,64,51,68,90,83,73,47,11,51,37,18,68,96,29,53,43,50,66,18,31,34,59,53,25,27,3,7,32,5,24,60,40,14,35,2,36,62,53,72,18,90,83,93,55,88,82,34,50,43,93,17,74,97,50,33,18,43,24,35,16,3,45,42,24,83,80,23,55,59,9,13,12,48,47,78,1,84,35,53,96,90,1,69,53,96,53,2,29,44,63,50,91,85,12,8,74,18,1,63,98,14,82,72,94,6,11,13,75,15,11,74,49,94,36,72,86,30,68,1,47,25,17,73,68,89,89,25,67,2,24,61
19,24,17,69,36,23,88,87,54,43,10,43,10,21,28,25,15,38,22,81,75,61,12,65,24,5,82,37,75,15,80,19,23,17,58,54,70,13,44,53,30,45,55,5,76,96,7,38,88,49,60,41,42,71,79,75,19,55,28,70,30,26,55,25,96,70,46,25,79,93,37,43,79,29,81,35,41,54,12,15,86,54,98,79,32,61,52,50,76,28,15,7,98,94,19,77,88,37,48,69,45,55,84,71,95,56,80,37,12,82,73,17,19,72,70,69,29,93,82,50,44,33,42,6,17,13,3,57,63,81,78,87,40,61,63,43,10,28,19,81,11,48,67,29,89,90,62,87,32,40,39,86,23,90,74,20,53,23,69,80,64,51,7,30,98,14,8,42,62,22,13,50,58,90,42,90,39,40,14,17,31,50,69,9,39,23,10,83,14,23,46,3,90,26,32,14,5,52,67,35,72,83,47,26,7,29,45,57,25,28,42,22,32,65,75,21,33,43,56,13,82,81,31,20,38,36,85,97,63,68,3,25,69,8,39,26,81,4,25,33,21,66,64,15,39,25,22,40,84,55,19,51,53,49,5,39,37,80,48,59,88,21,64,27,18,41,92,3,47,3,21,51,70,70,55,38,65,1,98,22,35,64,72,29,15,33,61,3,55,83,42,73,25,29,82,43,8,2,42,76,62,73,88,6,57,49,5,79,98,7,58,9,41,94,24,3,87,96,89,80,33,71,98,68,93,85,75,46,68,64,72,30,48,69,30,77,66,63,67,9,22,47,57,48,3,11,30,56,60,64,9,92,36,51,33,30,41,57,70,20,59,84,50,20,20,74,58,29,64,44,66,40,20,31,18,28,30,43,25,57,51,28,32,48,41,32,79,4,42,96,32,59,19,97,52,61,23,98,64,40,3,61,20,68,60,84,88,58,96,42,49,84,70,91,32,83,62,68,88,74,59,66,8,86,57,15,45,54,35,3,56,39,54,33,85,46,13,31,63,87,20,9,75,72,44,16,15,1,80,75,86,35,17,25,34,67,43,22,48,11,8,68,72,45,53,46,60,52,45,50,80,21,36,33,77,6,64,65,82,7,25,24,73,56,86,66,66,87,93,47,5,32,53,40,63,12,30,60,38,1,87
20,26,61,66,4,98,90,6,13,73,36,3,65,28,69,48,29,77,59,19,59,79,98,35,16,75,81,89,11,64,20,26,23,13,72,4,84,61,65,36,68,71,38,5,54,36,12,85,94,62,78,36,27,32,18,5,1,98,66,89,51,87,95,9,15,93,38,29,82,92,92,4,23,59,97,88,39,39,84,3,78,64,85,95,79,79,13,39,90,87,76,88,31,62,98,18,52,63,69,86,54,88,89,33,52,9,20,95,54,69,11,27,80,68,22,45,42,62,6,69,90,10,3,68,51,8,58,67,10,90,92,17,14,10,32,57,31,9,23,48,30,50,79,16,11,29,59,62,14,52,95,62,32,78,11,64,73,33,29,83,93,39,64,41,22,56,36,84,90,6,47,27,4,70,49,25,85,19,12,44,31,44,48,38,5,16,58,89,74,43,85,81,84,46,70,82,34,73,45,8,92,66,90,36,88,63,25,27,54,97,29,16,86,88,41,67,14,82,18,73,63,26,26,65,59,84,68,82,36,96,93,6,96,80,15,71,18,91,7,28,27,83,3,71,3,37,93,16,89,25,31,29,9,19,36,34,40,7,8,51,60,21,48,28,34,39,53,66,84,83,27,30,33,89,29,59,36,62,9,53,84,67,2,38,12,76,91,76,62,42,28,87,66,5,81,39,78,79,16,80,53,69,68,95,75,62,64,56,37,6,46,70,69,69,67,51,14,95,36,36,4,16,66,24,85,4,50,57,52,26,72,92,41,75,68,56,81,94,13,43,78,17,10,53,4,22,59,77,46,13,47,53,29,76,75,90,54,1,30,61,44,6,11,59,8,4,56,21,70,91,14,76,65,24,46,96,66,51,54,20,14,28,97,97,24,24,79,10,5,70,9,85,86,41,11,49,86,35,94,4,96,93,12,31,79,69,86,17,27,67,63,21,97,13,67,42,7,85,24,31,84,63,69,10,95,80,43,45,10,58,50,29,57,56,65,42,55,84,38,36,79,69,41,71,51,42,10,56,28,6,61,14,37,27,70,95,9,53,65,59,64,65,67,74,80,89,36,67,47,70,67,9,8,63,75,96,88,70,74,54,35,31,51,9,42,45,29,36,95,4,3,37,50,74,34,86,4,15,78,25,44
21,42,6,90,40,57,11,24,62,93,12,24,67,34,62,70,85,81,11,4,72,89,5,19,24,9,27,40,23,64,4,17,47,33,8,63,23,71,7,57,97,41,46,49,11,70,19,27,41,31,10,98,32,35,60,77,79,81,70,48,18,91,92,41,32,79,57,80,61,14,15,43,63,32,28,15,49,92,7,91,95,12,43,84,21,5,66,58,24,77,14,83,38,20,87,51,64,42,3,72,33,28,98,51,14,96,35,59,33,71,46,48,82,31,17,85,89,10,95,92,95,82,82,96,27,77,10,10,31,41,91,58,2,74,75,47,71,19,21,95,41,45,9,12,63,26,43,8,13,64,61,79,51,74,23,23,83,63,81,81,39,7,16,27,57,62,22,53,87,9,10,32,61,79,2,12,30,64,74,34,11,81,63,49,83,54,61,47,52,78,43,21,28,14,27,24,89,22,70,8,23,32,42,79,66,10,75,76,43,22,39,50,6,5,98,7,61,35,60,81,93,16,93,14,6,37,55,64,51,22,70,76,51,59,33,32,36,98,72,77,51,35,79,23,19,22,59,63,27,90,50,14,31,27,10,27,89,87,73,57,59,11,57,48,96,84,95,35,40,28,89,9,46,45,5,22,8,40,51,19,90,32,95,64,45,73,63,84,86,88,46,85,19,41,73,41,52,30,87,59,96,91,90,82,48,55,66,70,24,34,56,18,45,12,64,62,80,40,71,79,31,49,79,68,56,71,20,48,67,89,88,33,55,75,63,40,94,53,86,86,94,48,84,2,43,97,79,29,19,55,51,88,83,86,65,28,59,13,61,52,82,50,49,95,79,67,57,59,32,38,88,77,90,78,92,5,21,67,4,12,37,94,87,56,72,34,72,95,50,52,57,83,7,78,94,83,90,94,36,62,41,82,67,97,84,86,78,41,47,47,92,77,21,55,85,60,86,87,17,70,18,35,30,4,23,49,98,61,63,32,84,82,90,54,93,7,43,83,39,24,14,63,59,33,52,79,7,54,28,31,73,43,29,26,37,67,39,44,19,3,17,4,89,28,49,46,85,26,76,5,7,56,5,96,89,43,74,69,82,57,53,32,43,29,85,37,68,48,90,29,27,4,97,65,38,98,91,30,58,8,44
